,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
48,32134.0,50055.0,51181.0,35998.0,45988.0,50485.0,32430.0,49023.0,9483.0,55443.0,46161.0,22285.0,25477.0,32941.0,16158.0,11786.0,25416.0,36386.0,62058.0,48455.0,54221.0,39976.0,51377.0,32164.0,20806.0,14107.0,22018.0,51781.0,39061.0,14575.0,43884.0,41185.0,40217.0,54185.0,32221.0,32607.0,43520.0,46432.0,13509.0,64051.0,40369.0,47403.0,31572.0,59780.0,57983.0,54473.0,33143.0,59832.0,0.0,37263.0,60910.0,50167.0,28766.0,638.0,60267.0,8062.0,40890.0,44170.0,41095.0,47436.0,39500.0,37752.0,33738.0,55911.0,61096.0,39620.0,32851.0,43457.0,31750.0,31595.0,34898.0,49158.0,39575.0,43746.0,38647.0,35717.0,53424.0,48097.0,29267.0,28951.0,12016.0,58746.0,60620.0,51942.0,52039.0,29697.0,12691.0,50180.0,48089.0,61690.0,37146.0,60006.0,59643.0,62261.0,39083.0,28698.0,19122.0,40603.0,44210.0,47478.0,29014.0,61255.0,37895.0,3779.0,52131.0,60222.0,20184.0,57810.0,41553.0,3548.0,18587.0,62066.0,20986.0,28818.0,41774.0,51444.0,34763.0,43130.0,46392.0,49864.0,58047.0,58499.0,55070.0,35779.0,55669.0,62174.0,51932.0,46556.0,56030.0,12331.0,54031.0,50958.0,59149.0,29877.0,339.0,32237.0,36580.0,48461.0,15900.0,47546.0,40543.0,21496.0,34085.0,32842.0,54501.0,20142.0,42680.0,48865.0,44473.0,23681.0,47032.0,22554.0,37643.0,24614.0,24500.0,37653.0,3350.0,53028.0,60774.0,16130.0,55088.0,51636.0,42513.0,52650.0,25521.0,60059.0,57080.0,35518.0,60540.0,35564.0,55585.0,44644.0,45321.0,60520.0,46260.0,57503.0,41896.0,36098.0,28032.0,33304.0,61835.0,44060.0,23633.0,33415.0,19824.0,65791.0,57486.0,59091.0,41063.0,19413.0,39256.0,33961.0,36674.0,39503.0,41460.0,34790.0,65293.0,32522.0,55524.0,43184.0,59186.0
49,5138.0,18310.0,28452.0,8895.0,10148.0,16985.0,11022.0,12193.0,28039.0,18286.0,9000.0,17378.0,20969.0,12961.0,22134.0,28928.0,22166.0,8308.0,24864.0,12536.0,17674.0,8393.0,14524.0,10884.0,19054.0,29725.0,23131.0,16233.0,9562.0,26348.0,9762.0,6286.0,7864.0,20768.0,12711.0,12301.0,6264.0,11543.0,24029.0,29367.0,3110.0,19785.0,8111.0,24829.0,21442.0,21046.0,7662.0,27454.0,37263.0,0.0,23911.0,12997.0,11975.0,37516.0,27492.0,29326.0,8881.0,9671.0,3912.0,13389.0,11945.0,3511.0,8255.0,18670.0,23858.0,13896.0,6728.0,8850.0,15377.0,9715.0,5612.0,24362.0,4281.0,11568.0,8278.0,2093.0,16603.0,11041.0,19364.0,20901.0,25294.0,21483.0,23748.0,14799.0,24967.0,21154.0,30439.0,13080.0,20807.0,27039.0,11218.0,25934.0,26632.0,25011.0,11329.0,12300.0,19291.0,10887.0,10383.0,21610.0,10131.0,24136.0,8038.0,40955.0,16370.0,23304.0,23465.0,20554.0,7158.0,36596.0,20865.0,28524.0,21064.0,10084.0,13363.0,14186.0,9210.0,7911.0,14379.0,12609.0,22681.0,22997.0,21488.0,3850.0,20306.0,25478.0,14672.0,13461.0,18812.0,25180.0,17357.0,18048.0,21943.0,7940.0,37567.0,14341.0,6467.0,23200.0,23421.0,17712.0,8228.0,16447.0,5319.0,7930.0,22069.0,17420.0,5426.0,20020.0,11143.0,23276.0,20225.0,17296.0,1075.0,17608.0,20196.0,8320.0,37196.0,15772.0,23640.0,23220.0,21899.0,14598.0,6146.0,15387.0,22238.0,26340.0,21458.0,4047.0,24468.0,4036.0,25846.0,10352.0,8516.0,24965.0,9995.0,20305.0,9251.0,3006.0,12926.0,5017.0,25191.0,9809.0,28935.0,5483.0,18850.0,30374.0,24392.0,21843.0,11560.0,25418.0,6443.0,10890.0,5747.0,8237.0,4407.0,12150.0,29462.0,7882.0,18372.0,10400.0,22554.0
50,28923.0,16687.0,29375.0,26100.0,18278.0,14119.0,29985.0,11887.0,51519.0,5762.0,14915.0,39559.0,40368.0,30564.0,45180.0,51547.0,41314.0,28257.0,2491.0,12855.0,7008.0,21917.0,12799.0,30128.0,41250.0,51638.0,43564.0,16252.0,23405.0,48699.0,21420.0,19890.0,21449.0,13015.0,30966.0,30465.0,17729.0,19395.0,47467.0,11209.0,20909.0,22334.0,29627.0,8974.0,11840.0,12941.0,30087.0,15576.0,60910.0,23911.0,0.0,10952.0,33050.0,61117.0,14792.0,53093.0,21098.0,17414.0,20000.0,20239.0,24247.0,23174.0,30076.0,7426.0,5940.0,25424.0,28237.0,17964.0,32855.0,30101.0,26193.0,26021.0,21356.0,19119.0,26309.0,25248.0,11790.0,12880.0,37169.0,38524.0,49055.0,5118.0,1004.0,11131.0,23378.0,38311.0,52620.0,10832.0,22724.0,10313.0,26115.0,11497.0,14066.0,3798.0,24305.0,33238.0,42196.0,22447.0,21605.0,24450.0,32197.0,1222.0,23964.0,64648.0,15634.0,913.0,44551.0,4860.0,19685.0,59920.0,43358.0,13519.0,42474.0,33659.0,22782.0,10166.0,27321.0,18027.0,17783.0,11989.0,7742.0,7263.0,12535.0,25153.0,8458.0,2588.0,10106.0,16683.0,5563.0,49017.0,12136.0,14765.0,3019.0,31790.0,61224.0,31875.0,27004.0,25304.0,46106.0,19702.0,21220.0,40355.0,26904.0,28527.0,14824.0,41316.0,18705.0,20718.0,17866.0,42976.0,23311.0,39375.0,23767.0,38495.0,40276.0,24309.0,60534.0,9251.0,1373.0,45883.0,13321.0,11893.0,18400.0,9234.0,41321.0,12431.0,15372.0,25420.0,5137.0,26621.0,19776.0,20912.0,15594.0,7108.0,14739.0,4131.0,20091.0,25789.0,33962.0,28551.0,2697.0,17631.0,47886.0,28733.0,41609.0,9918.0,13506.0,5792.0,22342.0,46376.0,24498.0,28712.0,24531.0,22370.0,19555.0,28668.0,8187.0,30571.0,8754.0,19105.0,2877.0
51,18067.0,13421.0,27064.0,16627.0,8791.0,10580.0,20391.0,2270.0,40846.0,5290.0,4010.0,29310.0,31087.0,21425.0,34668.0,41234.0,32147.0,17700.0,11892.0,5085.0,5632.0,12722.0,5922.0,20463.0,31017.0,41604.0,33987.0,10374.0,14497.0,38475.0,11809.0,9862.0,12081.0,12762.0,21653.0,21144.0,6780.0,10546.0,36805.0,18313.0,9964.0,18206.0,19331.0,14005.0,11428.0,12932.0,19235.0,18860.0,50167.0,12997.0,10952.0,0.0,23004.0,50398.0,18513.0,42281.0,12113.0,8603.0,9100.0,12151.0,16082.0,12659.0,19301.0,6453.0,11403.0,17779.0,17877.0,8780.0,23913.0,20118.0,15892.0,22961.0,10902.0,11421.0,15956.0,14451.0,7068.0,2190.0,28336.0,29810.0,38244.0,8836.0,10875.0,4390.0,21643.0,29755.0,42487.0,593.0,19005.0,16258.0,17360.0,15913.0,17580.0,12140.0,15901.0,23238.0,31720.0,14140.0,12191.0,20563.0,21847.0,11139.0,14509.0,53884.0,9973.0,10402.0,34755.0,7756.0,9966.0,49332.0,33041.0,18650.0,32532.0,22714.0,15450.0,1900.0,17739.0,8349.0,11793.0,2321.0,11668.0,11763.0,13039.0,14622.0,9759.0,12721.0,2853.0,10233.0,5874.0,38163.0,8057.0,11865.0,8983.0,20843.0,50477.0,22851.0,16293.0,21919.0,35737.0,15230.0,11986.0,29423.0,16452.0,18397.0,14782.0,30417.0,7754.0,17233.0,9960.0,33651.0,19100.0,29158.0,12817.0,28659.0,30755.0,14902.0,49941.0,3739.0,10643.0,35521.0,13797.0,5015.0,7925.0,3046.0,32177.0,16623.0,13383.0,14900.0,12389.0,15699.0,20038.0,11524.0,5069.0,13434.0,5132.0,7336.0,11269.0,14847.0,23958.0,17600.0,12486.0,8936.0,38936.0,17794.0,31181.0,18574.0,15722.0,9381.0,14319.0,36651.0,13953.0,19350.0,14424.0,13099.0,8708.0,19705.0,17341.0,19695.0,6825.0,10816.0,9946.0
52,8291.0,21361.0,25492.0,7254.0,22113.0,21724.0,3759.0,21388.0,19305.0,28023.0,19235.0,6597.0,9036.0,5047.0,12612.0,18544.0,10249.0,17256.0,34559.0,20237.0,26113.0,11349.0,26025.0,3453.0,8247.0,18629.0,11231.0,28167.0,10303.0,15659.0,21559.0,13233.0,11694.0,25422.0,4225.0,4394.0,17210.0,23498.0,15376.0,35288.0,14639.0,19427.0,3896.0,31050.0,32988.0,25710.0,14241.0,31218.0,28766.0,11975.0,33050.0,23004.0,0.0,28863.0,31602.0,21631.0,12247.0,15745.0,14794.0,25286.0,10858.0,10512.0,15317.0,29333.0,34401.0,11366.0,5363.0,15120.0,5729.0,2952.0,7167.0,22346.0,12149.0,14998.0,18511.0,9886.0,28068.0,20817.0,8175.0,9598.0,17834.0,31839.0,32617.0,25916.0,24554.0,10063.0,19574.0,22856.0,20266.0,32931.0,8504.0,31240.0,30944.0,35013.0,10386.0,362.0,9648.0,11841.0,22146.0,20091.0,2304.0,33585.0,9248.0,32543.0,28272.0,32277.0,11790.0,30733.0,13367.0,27261.0,10423.0,33334.0,9528.0,12196.0,13183.0,24627.0,6008.0,15032.0,17630.0,23409.0,29394.0,29868.0,26306.0,8708.0,27048.0,33982.0,25339.0,17812.0,28774.0,18240.0,28911.0,22197.0,31761.0,10147.0,29098.0,5299.0,15973.0,21396.0,13202.0,19046.0,11978.0,12741.0,6864.0,4608.0,25806.0,12458.0,16734.0,20648.0,15805.0,11302.0,19278.0,6378.0,12897.0,5736.0,8222.0,8966.0,27882.0,26430.0,33146.0,12973.0,26339.0,25900.0,15088.0,25881.0,10330.0,31305.0,33323.0,8429.0,32044.0,13292.0,27436.0,22206.0,17935.0,31876.0,18366.0,30134.0,13270.0,12981.0,972.0,11580.0,33611.0,15582.0,16967.0,12293.0,8943.0,37083.0,28760.0,32372.0,12319.0,13715.0,17470.0,5305.0,8593.0,10876.0,14860.0,6457.0,36669.0,13855.0,29347.0,14504.0,31007.0
53,32382.0,50120.0,51073.0,36105.0,46311.0,50587.0,32509.0,49230.0,9629.0,55669.0,46394.0,22353.0,25376.0,32979.0,16251.0,11635.0,25286.0,36763.0,62287.0,48627.0,54407.0,40104.0,51674.0,32247.0,20849.0,13849.0,21889.0,52126.0,39164.0,14473.0,44236.0,41362.0,40355.0,54272.0,32266.0,32659.0,43768.0,46778.0,13673.0,64151.0,40624.0,47403.0,31724.0,59896.0,58302.0,54559.0,33499.0,59878.0,638.0,37516.0,61117.0,50398.0,28863.0,0.0,60322.0,8416.0,41017.0,44322.0,41336.0,47803.0,39564.0,37950.0,34108.0,56174.0,61361.0,39652.0,33017.0,43615.0,31743.0,31709.0,35067.0,49097.0,39772.0,43854.0,39019.0,35947.0,53724.0,48319.0,29185.0,28835.0,12320.0,58999.0,60818.0,52218.0,52004.0,29575.0,12426.0,50404.0,48078.0,61793.0,37214.0,60095.0,59706.0,62502.0,39155.0,28787.0,19230.0,40693.0,44568.0,47446.0,29160.0,61473.0,38019.0,3721.0,52471.0,60424.0,20070.0,58055.0,41718.0,3059.0,18626.0,62136.0,20943.0,29167.0,41829.0,51692.0,34866.0,43303.0,46481.0,50122.0,58180.0,58636.0,55159.0,35974.0,55807.0,62359.0,52188.0,46666.0,56264.0,12684.0,54340.0,51044.0,59381.0,30181.0,740.0,32249.0,36931.0,48413.0,15915.0,47586.0,40678.0,21844.0,34267.0,32982.0,54564.0,20465.0,42937.0,48879.0,44598.0,23532.0,47019.0,22617.0,37912.0,24618.0,24429.0,37771.0,2794.0,53286.0,60994.0,16146.0,55167.0,51921.0,42717.0,52901.0,25388.0,60138.0,57432.0,35712.0,60696.0,35874.0,55586.0,44996.0,45533.0,60655.0,46449.0,57734.0,42025.0,36394.0,28115.0,33608.0,62017.0,44207.0,23340.0,33731.0,19920.0,65914.0,57556.0,59353.0,41144.0,19242.0,39599.0,34035.0,36834.0,39630.0,41693.0,34839.0,65433.0,32877.0,55802.0,43307.0,59370.0
54,31251.0,10243.0,16894.0,24539.0,27241.0,10569.0,27876.0,17345.0,50860.0,16611.0,20631.0,37984.0,36152.0,27362.0,44133.0,49346.0,36756.0,34685.0,17191.0,15500.0,13327.0,21033.0,23696.0,28160.0,39474.0,48517.0,39749.0,28114.0,21493.0,46353.0,30123.0,21373.0,21053.0,6726.0,28059.0,27663.0,23090.0,29055.0,46973.0,5861.0,25456.0,13697.0,29434.0,5832.0,25779.0,6446.0,35081.0,925.0,60267.0,27492.0,14792.0,18513.0,31602.0,60322.0,0.0,53225.0,20144.0,17902.0,24233.0,30639.0,20775.0,24959.0,35519.0,20044.0,20662.0,20736.0,28483.0,18734.0,28860.0,28931.0,26643.0,14912.0,23421.0,17038.0,33423.0,27763.0,23794.0,18870.0,32361.0,33323.0,49373.0,19143.0,13798.0,21786.0,11441.0,32830.0,49753.0,17972.0,13400.0,4879.0,23134.0,3297.0,933.0,18547.0,21219.0,31633.0,41219.0,19830.0,30569.0,14756.0,31795.0,16007.0,22931.0,64030.0,27581.0,14102.0,41219.0,18253.0,20621.0,58474.0,41698.0,2361.0,39709.0,37330.0,18493.0,19364.0,25717.0,19592.0,14134.0,20757.0,7628.0,7896.0,6019.0,26556.0,8840.0,12841.0,20031.0,14425.0,17333.0,49683.0,24543.0,9688.0,17018.0,34883.0,60603.0,28204.0,32970.0,14750.0,44432.0,12793.0,20661.0,42444.0,27691.0,28033.0,5807.0,42865.0,24113.0,11947.0,16787.0,38617.0,14413.0,37714.0,27937.0,35814.0,36621.0,23078.0,59093.0,19921.0,16118.0,44200.0,5607.0,22637.0,21459.0,19368.0,36712.0,2362.0,29065.0,26728.0,9665.0,31339.0,6760.0,29929.0,19896.0,7703.0,17985.0,16892.0,19273.0,30307.0,32273.0,32467.0,12485.0,17827.0,42338.0,32973.0,40488.0,8761.0,3100.0,20005.0,19302.0,42720.0,31222.0,26333.0,24822.0,21471.0,23558.0,25484.0,9833.0,35354.0,21431.0,17909.0,12338.0
55,24217.0,42982.0,45505.0,28733.0,37931.0,43183.0,25377.0,41217.0,3428.0,47567.0,38272.0,15496.0,20174.0,26185.0,9439.0,8633.0,20447.0,28349.0,54171.0,40792.0,46493.0,32562.0,43344.0,25082.0,14278.0,11823.0,17194.0,43720.0,31802.0,10184.0,35825.0,33515.0,32742.0,46957.0,25413.0,25746.0,35590.0,38371.0,6369.0,56722.0,32422.0,40813.0,24069.0,52372.0,49927.0,47247.0,25085.0,52848.0,8062.0,29326.0,53093.0,42281.0,21631.0,8416.0,53225.0,0.0,33480.0,36615.0,33188.0,39387.0,32487.0,30004.0,25692.0,47937.0,53116.0,32841.0,25265.0,35873.0,25373.0,24318.0,27292.0,43062.0,31826.0,36433.0,30604.0,27851.0,45386.0,40239.0,23655.0,23687.0,4039.0,50793.0,52838.0,43941.0,45702.0,24484.0,10807.0,42316.0,41575.0,54349.0,30129.0,52748.0,52555.0,54337.0,32016.0,21618.0,12121.0,33417.0,36154.0,41144.0,21564.0,53399.0,30517.0,11655.0,44069.0,52427.0,15316.0,49879.0,33940.0,8543.0,12210.0,54918.0,15288.0,20757.0,34805.0,43511.0,27528.0,35475.0,39185.0,41904.0,50554.0,50986.0,47830.0,28047.0,48158.0,54439.0,43974.0,39220.0,48128.0,4270.0,45984.0,43745.0,51254.0,21841.0,8341.0,25690.0,28520.0,42263.0,9982.0,40656.0,33087.0,13434.0,26418.0,25399.0,47424.0,12090.0,34727.0,42157.0,37054.0,18992.0,40541.0,15799.0,29667.0,18311.0,18922.0,30307.0,9006.0,45066.0,52912.0,10177.0,47908.0,43619.0,34726.0,44706.0,20574.0,52860.0,49021.0,27795.0,52934.0,27518.0,48938.0,36584.0,37501.0,53010.0,38527.0,49612.0,34464.0,28069.0,21005.0,25267.0,54112.0,36529.0,20790.0,25364.0,12889.0,58337.0,50356.0,51119.0,33926.0,15278.0,31194.0,26925.0,29102.0,32094.0,33578.0,27925.0,57756.0,24464.0,47521.0,35784.0,51459.0
56,11348.0,10150.0,19655.0,5052.0,15265.0,9752.0,8923.0,10067.0,31407.0,16532.0,9259.0,18843.0,19313.0,9513.0,24788.0,30763.0,20301.0,17169.0,22822.0,8268.0,14094.0,917.0,16767.0,9094.0,20486.0,30630.0,22466.0,20265.0,2396.0,27845.0,16510.0,3400.0,1039.0,13598.0,9874.0,9371.0,8851.0,17238.0,27403.0,23246.0,8626.0,10904.0,9425.0,18903.0,23309.0,13890.0,16302.0,19917.0,40890.0,8881.0,21098.0,12113.0,12247.0,41017.0,20144.0,33480.0,0.0,3714.0,7697.0,19310.0,4213.0,5510.0,17024.0,18538.0,23258.0,6175.0,8362.0,3343.0,11911.0,9330.0,6502.0,15518.0,4776.0,3121.0,16861.0,8281.0,18542.0,10037.0,16316.0,17759.0,29532.0,20628.0,20582.0,15971.0,16119.0,17669.0,31668.0,11787.0,11927.0,20871.0,5253.0,19318.0,19384.0,23441.0,3884.0,12380.0,21795.0,2425.0,17155.0,12760.0,11918.0,21749.0,3003.0,44669.0,20129.0,20281.0,23475.0,19428.0,2653.0,39495.0,22670.0,21613.0,21460.0,17628.0,4716.0,13969.0,6300.0,3883.0,6090.0,13312.0,17168.0,17633.0,14446.0,6637.0,14808.0,21836.0,14855.0,5781.0,17397.0,29747.0,19512.0,10464.0,20169.0,15071.0,41219.0,10881.0,15321.0,14351.0,25449.0,8963.0,653.0,22303.0,7562.0,8081.0,14389.0,22735.0,9172.0,11216.0,3583.0,21914.0,11354.0,18623.0,9751.0,17456.0,19178.0,3285.0,40116.0,15835.0,21348.0,25220.0,14622.0,16262.0,5563.0,15158.0,20318.0,19496.0,24634.0,6758.0,19802.0,12877.0,17386.0,16826.0,7510.0,19647.0,6994.0,18608.0,1027.0,11871.0,13093.0,13253.0,21452.0,3471.0,26999.0,13912.0,21127.0,24901.0,17132.0,21293.0,2953.0,25284.0,14768.0,7614.0,4694.0,1388.0,7170.0,7681.0,24434.0,16399.0,18919.0,2305.0,18886.0
57,13433.0,8738.0,20550.0,8687.0,13254.0,7343.0,12572.0,6458.0,34695.0,12830.0,6384.0,22321.0,23026.0,13227.0,28154.0,34289.0,24016.0,17443.0,19110.0,4564.0,10420.0,4505.0,13708.0,12721.0,23989.0,34253.0,26161.0,17565.0,6088.0,31396.0,15101.0,3472.0,4056.0,11182.0,13582.0,13077.0,7023.0,15305.0,30662.0,20330.0,8164.0,11422.0,12599.0,15864.0,19967.0,11466.0,17327.0,17820.0,44170.0,9671.0,17414.0,8603.0,15745.0,44322.0,17902.0,36615.0,3714.0,0.0,6970.0,17350.0,7481.0,7099.0,17866.0,14956.0,19584.0,9195.0,11350.0,832.0,15615.0,12796.0,9327.0,16318.0,5520.0,3141.0,16651.0,9870.0,15334.0,6656.0,20010.0,21439.0,32622.0,16952.0,16922.0,12690.0,16101.0,21326.0,35264.0,8224.0,12396.0,17956.0,8914.0,16608.0,17066.0,19728.0,7328.0,15907.0,25154.0,5540.0,15712.0,13627.0,15163.0,18045.0,6558.0,47943.0,17349.0,16608.0,27139.0,15741.0,2772.0,42902.0,26145.0,19088.0,25083.0,19431.0,6996.0,10494.0,9914.0,1832.0,5080.0,10068.0,13952.0,14373.0,11948.0,8837.0,11548.0,18240.0,11417.0,3873.0,13707.0,32759.0,16323.0,8377.0,16456.0,17007.0,44495.0,14591.0,15626.0,15168.0,28917.0,8787.0,3808.0,24864.0,10251.0,11358.0,12402.0,25471.0,7722.0,11132.0,1889.0,25627.0,12124.0,22115.0,10242.0,21092.0,22877.0,6896.0,43522.0,12342.0,17639.0,28690.0,12295.0,13081.0,4105.0,11638.0,24031.0,16917.0,21564.0,9046.0,16375.0,13636.0,16331.0,15263.0,4616.0,16398.0,3498.0,14900.0,2751.0,12592.0,16628.0,14590.0,17866.0,358.0,30704.0,15127.0,24515.0,21750.0,14809.0,17635.0,5725.0,28963.0,14435.0,11310.0,7513.0,4957.0,6292.0,11387.0,21143.0,17552.0,15428.0,2259.0,15269.0
58,8972.0,15671.0,27121.0,9893.0,7988.0,13929.0,12990.0,8308.0,31817.0,14390.0,5095.0,20705.0,23522.0,14594.0,25768.0,32469.0,24677.0,10556.0,20983.0,8918.0,13807.0,7614.0,11232.0,12948.0,22406.0,33081.0,26019.0,13685.0,9289.0,29803.0,8833.0,4335.0,6897.0,17559.0,14552.0,14078.0,2484.0,9815.0,27787.0,25727.0,1230.0,18107.0,10922.0,21192.0,18196.0,17824.0,10946.0,24274.0,41095.0,3912.0,20000.0,9100.0,14794.0,41336.0,24233.0,33188.0,7697.0,6970.0,0.0,11860.0,11633.0,4400.0,11304.0,14938.0,20116.0,13663.0,9440.0,6255.0,17137.0,12145.0,7709.0,22917.0,3341.0,9589.0,9680.0,5425.0,13280.0,7129.0,21412.0,22952.0,29152.0,17687.0,19837.0,11228.0,23000.0,23085.0,33870.0,9171.0,19112.0,23430.0,11691.0,22450.0,23346.0,21166.0,11129.0,15081.0,22867.0,10080.0,9482.0,20170.0,13268.0,20236.0,8270.0,44802.0,13702.0,19393.0,26541.0,16720.0,5209.0,40342.0,24325.0,25098.0,24202.0,13881.0,12406.0,10363.0,10644.0,5149.0,12026.0,8875.0,18990.0,19276.0,18215.0,6085.0,16649.0,21575.0,10914.0,10831.0,14940.0,29063.0,14118.0,15099.0,18066.0,11833.0,41402.0,16053.0,8779.0,21751.0,26955.0,15659.0,7130.0,20359.0,7940.0,10310.0,19048.0,21322.0,1966.0,18012.0,8747.0,25963.0,18701.0,20589.0,3914.0,20528.0,22928.0,8656.0,40946.0,12020.0,19743.0,26746.0,18705.0,11142.0,2890.0,11587.0,24732.0,22919.0,18651.0,6365.0,20639.0,7202.0,23266.0,9193.0,4687.0,21217.0,6353.0,16424.0,7622.0,6208.0,15766.0,8748.0,21293.0,7213.0,31517.0,9080.0,22377.0,26610.0,21143.0,18090.0,10647.0,28481.0,7468.0,12411.0,6846.0,7686.0,689.0,13328.0,25645.0,11288.0,14753.0,8402.0,18660.0
59,17465.0,24812.0,37815.0,21643.0,4099.0,22229.0,24332.0,13686.0,38924.0,15112.0,11277.0,30103.0,34315.0,26155.0,33935.0,40878.0,35521.0,11073.0,19773.0,16275.0,17447.0,19375.0,7488.0,24221.0,31692.0,42154.0,36287.0,4815.0,21115.0,38599.0,3803.0,15925.0,18637.0,24847.0,25992.0,25554.0,10498.0,2072.0,35176.0,29876.0,11344.0,28680.0,21472.0,25838.0,11523.0,25033.0,14323.0,31006.0,47436.0,13389.0,20239.0,12151.0,25286.0,47803.0,30639.0,39387.0,19310.0,17350.0,11860.0,0.0,23411.0,15934.0,13699.0,12847.0,16882.0,25431.0,20115.0,16938.0,28644.0,23102.0,18879.0,33588.0,15195.0,20452.0,8796.0,15473.0,8577.0,12296.0,32731.0,34272.0,35566.0,15616.0,20659.0,9323.0,32922.0,34500.0,42681.0,12713.0,29616.0,28026.0,23547.0,27926.0,29707.0,19175.0,22941.0,25623.0,31389.0,21735.0,3319.0,30941.0,23290.0,19757.0,20125.0,50892.0,5356.0,20125.0,36434.0,15439.0,16670.0,47466.0,33230.0,30640.0,33989.0,18674.0,23895.0,11361.0,22252.0,15895.0,22117.0,9882.0,23530.0,23526.0,25171.0,17096.0,21828.0,22672.0,10854.0,20610.0,14880.0,35120.0,8545.0,23542.0,17304.0,18131.0,47703.0,27581.0,10942.0,32456.0,35522.0,25871.0,18813.0,25975.0,18702.0,21306.0,26816.0,27436.0,10154.0,28130.0,19222.0,36560.0,29434.0,30078.0,12408.0,30794.0,33474.0,20506.0,48026.0,11323.0,19257.0,35347.0,25910.0,8482.0,13787.0,11655.0,35596.0,28681.0,9759.0,17333.0,23511.0,12656.0,31931.0,3099.0,12862.0,24937.0,14621.0,16150.0,18994.0,12581.0,26217.0,14913.0,22606.0,17691.0,42245.0,14540.0,31107.0,29585.0,27873.0,15393.0,22232.0,38379.0,8428.0,24006.0,18482.0,19497.0,12247.0,25068.0,28068.0,14949.0,11635.0,19385.0,20581.0
60,12903.0,10556.0,16792.0,4297.0,19401.0,11314.0,7110.0,13933.0,30084.0,20145.0,13448.0,17215.0,16313.0,6743.0,23358.0,28764.0,17175.0,20169.0,26164.0,11747.0,17289.0,4036.0,20948.0,7406.0,18728.0,28244.0,19711.0,24478.0,2408.0,25784.0,20457.0,7505.0,4775.0,14792.0,7364.0,6934.0,13015.0,21344.0,26207.0,24736.0,12412.0,9009.0,9311.0,20696.0,27402.0,15073.0,18706.0,20370.0,39500.0,11945.0,24247.0,16082.0,10858.0,39564.0,20775.0,32487.0,4213.0,7481.0,11633.0,23411.0,0.0,8444.0,19566.0,22427.0,26958.0,2031.0,8837.0,7357.0,8727.0,8355.0,7681.0,12917.0,8414.0,5129.0,20203.0,10739.0,22687.0,14086.0,12941.0,14277.0,28686.0,24328.0,23625.0,20084.0,14349.0,14073.0,29389.0,15705.0,9962.0,22418.0,2359.0,20611.0,20144.0,26903.0,659.0,10871.0,20446.0,1942.0,21108.0,10275.0,11344.0,25016.0,3954.0,43267.0,24342.0,23385.0,20951.0,23097.0,6844.0,37787.0,20954.0,22575.0,19190.0,19147.0,2336.0,17968.0,5235.0,8060.0,7093.0,17433.0,19300.0,19823.0,15686.0,8706.0,17097.0,24658.0,18882.0,7714.0,21061.0,29061.0,23664.0,11575.0,23658.0,16547.0,39835.0,7843.0,18359.0,11802.0,23707.0,8206.0,4623.0,22589.0,8742.0,7909.0,15001.0,22712.0,13258.0,9967.0,6448.0,18912.0,9115.0,16948.0,12949.0,15209.0,16443.0,3753.0,38408.0,19820.0,24655.0,23475.0,15634.0,20411.0,9748.0,19119.0,17170.0,20601.0,28821.0,8692.0,22251.0,15676.0,16705.0,20825.0,11683.0,21766.0,10958.0,22164.0,4862.0,14758.0,11501.0,15509.0,24248.0,7157.0,23646.0,16250.0,19713.0,26743.0,17995.0,25042.0,1906.0,22635.0,18241.0,5563.0,6443.0,3952.0,11180.0,4799.0,26537.0,18677.0,22907.0,5336.0,21805.0
